ENROLLMENT TERM,SUBJECT AREA,CATLG NBR,SECT NBR,GRD OFF,GRD COUNT,ENRL TOT,INSTR NAME,INSTR CD,LONG CRSE TITLE,ENROL TERM SEQ NBR,INTL CATL,INTL SECT,CREATION DATE,ROWNO
22F,AF AMER,110B    ,1     ,A- ,1,32,"EDU, UGO FELICIA",01,Reproducing While Black: Politics of Black Reproduction,270,0110B   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,110B    ,1     ,C  ,1,32,"EDU, UGO FELICIA",01,Reproducing While Black: Politics of Black Reproduction,270,0110B   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,110B    ,1     ,P  ,1,32,"EDU, UGO FELICIA",01,Reproducing While Black: Politics of Black Reproduction,270,0110B   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,112A    ,1     ,A+ ,79,142,"DUE, TANANARIVE PRISCILLA",01,"Sunken Place: Racism, Survival, and Black Horror Aesthetic",270,0112A   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,112A    ,1     ,A  ,33,142,"DUE, TANANARIVE PRISCILLA",01,"Sunken Place: Racism, Survival, and Black Horror Aesthetic",270,0112A   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,112A    ,1     ,A- ,14,142,"DUE, TANANARIVE PRISCILLA",01,"Sunken Place: Racism, Survival, and Black Horror Aesthetic",270,0112A   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,112A    ,1     ,B+ ,1,142,"DUE, TANANARIVE PRISCILLA",01,"Sunken Place: Racism, Survival, and Black Horror Aesthetic",270,0112A   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,112A    ,1     ,B  ,4,142,"DUE, TANANARIVE PRISCILLA",01,"Sunken Place: Racism, Survival, and Black Horror Aesthetic",270,0112A   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,112A    ,1     ,B- ,1,142,"DUE, TANANARIVE PRISCILLA",01,"Sunken Place: Racism, Survival, and Black Horror Aesthetic",270,0112A   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,112A    ,1     ,C- ,4,142,"DUE, TANANARIVE PRISCILLA",01,"Sunken Place: Racism, Survival, and Black Horror Aesthetic",270,0112A   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,112A    ,1     ,F  ,3,142,"DUE, TANANARIVE PRISCILLA",01,"Sunken Place: Racism, Survival, and Black Horror Aesthetic",270,0112A   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,112A    ,1     ,P  ,3,142,"DUE, TANANARIVE PRISCILLA",01,"Sunken Place: Racism, Survival, and Black Horror Aesthetic",270,0112A   , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,M121    ,1     ,A+ ,1,45,"MAYS, KYLE TRAVIS-CARRINGTON",01,Afro-Indigenous History: from Enslavement and Settlement to Black Lives Matter and Indigenous Sovereignty,270,0121  M , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,M121    ,1     ,A  ,43,45,"MAYS, KYLE TRAVIS-CARRINGTON",01,Afro-Indigenous History: from Enslavement and Settlement to Black Lives Matter and Indigenous Sovereignty,270,0121  M , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,M121    ,1     ,S  ,1,45,"MAYS, KYLE TRAVIS-CARRINGTON",01,Afro-Indigenous History: from Enslavement and Settlement to Black Lives Matter and Indigenous Sovereignty,270,0121  M , 001  ,Aug 16 2023 12:50PM,1
22F,AF AMER,184A    ,1     ,A  ,10,10,"ALLEN, WALTER",01,"Research in Black Life, Institutions, and Culture",270,0184A   , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,A+ ,27,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,A  ,26,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,A- ,10,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,B+ ,1,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,B  ,2,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,B- ,1,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,C+ ,1,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,C  ,1,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,D+ ,1,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,F  ,1,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,I  ,1,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,NP ,1,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,M10     ,1     ,P  ,4,77,"SLADECK, JEREMIAH J",01,Introduction to American Indian Studies,270,0010  M , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,202     ,1     ,A  ,9,11,"SMALL-RODRIGUEZ, DISLOREI MARIE",01,Key Theories and Concepts in American Indian Studies,270,0202    , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,202     ,1     ,NR ,1,11,"SMALL-RODRIGUEZ, DISLOREI MARIE",01,Key Theories and Concepts in American Indian Studies,270,0202    , 001  ,Aug 16 2023 12:50PM,1
22F,AM IND ,202     ,1     ,S  ,1,11,"SMALL-RODRIGUEZ, DISLOREI MARIE",01,Key Theories and Concepts in American Indian Studies,270,0202    , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,10W     ,1     ,A+ ,1,94,"SMOAK, JEREMY DANIEL",01,Jerusalem: Holy City,270,0010W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,10W     ,1     ,A  ,72,94,"SMOAK, JEREMY DANIEL",01,Jerusalem: Holy City,270,0010W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,10W     ,1     ,A- ,11,94,"SMOAK, JEREMY DANIEL",01,Jerusalem: Holy City,270,0010W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,10W     ,1     ,B+ ,3,94,"SMOAK, JEREMY DANIEL",01,Jerusalem: Holy City,270,0010W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,10W     ,1     ,F  ,4,94,"SMOAK, JEREMY DANIEL",01,Jerusalem: Holy City,270,0010W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,10W     ,1     ,I  ,3,94,"SMOAK, JEREMY DANIEL",01,Jerusalem: Holy City,270,0010W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,A+ ,71,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,A  ,73,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,A- ,22,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,B+ ,2,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,B  ,2,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,B- ,1,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,C+ ,3,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,C  ,3,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,C- ,1,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,F  ,2,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,I  ,2,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,15W     ,1     ,P  ,4,186,"COONEY, KATHLYN M",01,Women and Power in Ancient World,270,0015W   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,A+ ,59,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,A  ,33,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,A- ,18,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,B+ ,3,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,B  ,5,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,B- ,1,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,C  ,1,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,D  ,1,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,F  ,4,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,I  ,1,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,M130    ,1     ,P  ,5,131,"WENDRICH, WILLEMINA Z",01,Ancient Egyptian Religion,270,0130  M , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,140A    ,1     ,A+ ,5,12,"KONSTANTOPOULOS, GINA VASILIKI",01,Elementary Sumerian,270,0140A   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,140A    ,1     ,A  ,1,12,"KONSTANTOPOULOS, GINA VASILIKI",01,Elementary Sumerian,270,0140A   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,140A    ,1     ,A- ,2,12,"KONSTANTOPOULOS, GINA VASILIKI",01,Elementary Sumerian,270,0140A   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,140A    ,1     ,C  ,1,12,"KONSTANTOPOULOS, GINA VASILIKI",01,Elementary Sumerian,270,0140A   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,140A    ,1     ,I  ,2,12,"KONSTANTOPOULOS, GINA VASILIKI",01,Elementary Sumerian,270,0140A   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,140A    ,1     ,NP ,1,12,"KONSTANTOPOULOS, GINA VASILIKI",01,Elementary Sumerian,270,0140A   , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,C267A   ,1     ,A  ,8,14,"COONEY, KATHLYN M",01,"Art and Architecture of Ancient Egypt, Predynastic Period to New Kingdom",270,0267A C , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,C267A   ,1     ,NR ,2,14,"COONEY, KATHLYN M",01,"Art and Architecture of Ancient Egypt, Predynastic Period to New Kingdom",270,0267A C , 001  ,Aug 16 2023 12:50PM,1
22F,AN N EA,C267A   ,1     ,S  ,4,14,"COONEY, KATHLYN M",01,"Art and Architecture of Ancient Egypt, Predynastic Period to New Kingdom",270,0267A C , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,2       ,1     ,A  ,308,323,"SCHACHNER, GREGSON T",01,Archaeology: Introduction,270,0002    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,2       ,1     ,A- ,3,323,"SCHACHNER, GREGSON T",01,Archaeology: Introduction,270,0002    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,2       ,1     ,B+ ,3,323,"SCHACHNER, GREGSON T",01,Archaeology: Introduction,270,0002    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,2       ,1     ,B- ,1,323,"SCHACHNER, GREGSON T",01,Archaeology: Introduction,270,0002    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,2       ,1     ,C+ ,1,323,"SCHACHNER, GREGSON T",01,Archaeology: Introduction,270,0002    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,2       ,1     ,C- ,1,323,"SCHACHNER, GREGSON T",01,Archaeology: Introduction,270,0002    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,2       ,1     ,D- ,2,323,"SCHACHNER, GREGSON T",01,Archaeology: Introduction,270,0002    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,2       ,1     ,I  ,1,323,"SCHACHNER, GREGSON T",01,Archaeology: Introduction,270,0002    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,2       ,1     ,P  ,3,323,"SCHACHNER, GREGSON T",01,Archaeology: Introduction,270,0002    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,A+ ,62,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,A  ,146,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,A- ,34,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,B+ ,20,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,B  ,11,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,B- ,8,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,C+ ,2,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,C- ,1,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,D- ,2,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,F  ,3,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,I  ,2,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,NP ,1,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,3       ,1     ,P  ,3,295,"LEMELSON, ROBERT BUSH",01,Culture and Society,270,0003    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,A+ ,212,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,A  ,52,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,A- ,13,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,B+ ,9,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,B  ,5,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,C+ ,1,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,C- ,1,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,D  ,1,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,D- ,1,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,F  ,2,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,4       ,1     ,P  ,6,303,"ALIM, H SAMY",01,Culture and Communication,270,0004    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,A+ ,14,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,A  ,10,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,A- ,8,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,B+ ,2,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,B  ,3,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,B- ,1,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,C+ ,4,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,C  ,2,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,D  ,1,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,F  ,5,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,I  ,1,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,116P    ,1     ,P  ,2,53,"SMITH, MONICA L",01,Archaeology of South Asia,270,0116P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,A+ ,37,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,A  ,73,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,A- ,31,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,B+ ,12,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,B  ,11,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,B- ,4,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,C+ ,1,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,C  ,2,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,C- ,1,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,I  ,2,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,124Q    ,1     ,P  ,2,176,"BARRETT, HAROLD CLARK",01,Evolutionary Psychology,270,0124Q   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126N    ,1     ,A+ ,78,177,"BIGHAM, ABIGAIL WINSLOW",01,"Genes, Disease, and Culture",270,0126N   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126N    ,1     ,A  ,58,177,"BIGHAM, ABIGAIL WINSLOW",01,"Genes, Disease, and Culture",270,0126N   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126N    ,1     ,A- ,14,177,"BIGHAM, ABIGAIL WINSLOW",01,"Genes, Disease, and Culture",270,0126N   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126N    ,1     ,B+ ,17,177,"BIGHAM, ABIGAIL WINSLOW",01,"Genes, Disease, and Culture",270,0126N   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126N    ,1     ,B  ,6,177,"BIGHAM, ABIGAIL WINSLOW",01,"Genes, Disease, and Culture",270,0126N   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126N    ,1     ,B- ,2,177,"BIGHAM, ABIGAIL WINSLOW",01,"Genes, Disease, and Culture",270,0126N   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126N    ,1     ,I  ,2,177,"BIGHAM, ABIGAIL WINSLOW",01,"Genes, Disease, and Culture",270,0126N   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,A+ ,18,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,A  ,9,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,A- ,5,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,B+ ,5,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,B  ,4,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,B- ,1,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,C+ ,2,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,C  ,2,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,C- ,3,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,D+ ,1,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,F  ,1,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,126P    ,1     ,P  ,1,52,"RASHIDI, JENNIFER S",01,Paleopathology,270,0126P   , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,M128T   ,1     ,A+ ,4,10,"LYNCH, JESSICA W",01,Amazon in Anthropocene,270,0128T M , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,M128T   ,1     ,A  ,5,10,"LYNCH, JESSICA W",01,Amazon in Anthropocene,270,0128T M , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,M128T   ,1     ,A- ,1,10,"LYNCH, JESSICA W",01,Amazon in Anthropocene,270,0128T M , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,129     ,1     ,A+ ,1,39,"PERRY, SUSAN EMILY",01,Selected Topics in Biological Anthropology,270,0129    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,129     ,1     ,A  ,8,39,"PERRY, SUSAN EMILY",01,Selected Topics in Biological Anthropology,270,0129    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,129     ,1     ,A- ,4,39,"PERRY, SUSAN EMILY",01,Selected Topics in Biological Anthropology,270,0129    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,129     ,1     ,B+ ,2,39,"PERRY, SUSAN EMILY",01,Selected Topics in Biological Anthropology,270,0129    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,129     ,1     ,B  ,7,39,"PERRY, SUSAN EMILY",01,Selected Topics in Biological Anthropology,270,0129    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,129     ,1     ,B- ,5,39,"PERRY, SUSAN EMILY",01,Selected Topics in Biological Anthropology,270,0129    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,129     ,1     ,C+ ,1,39,"PERRY, SUSAN EMILY",01,Selected Topics in Biological Anthropology,270,0129    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,129     ,1     ,C  ,5,39,"PERRY, SUSAN EMILY",01,Selected Topics in Biological Anthropology,270,0129    , 001  ,Aug 16 2023 12:50PM,1
22F,ANTHRO ,129     ,1     ,D  ,1,39,"PERRY, SUSAN EMILY",01,Selected Topics in Biological Anthropology,270,0129    , 001  ,Aug 16 2023 12:50PM,1
